company,year,metric,value,unit,source,source_detail,extraction_method,reliability,comparability,certainty,is_default,quality_flag,notes
Delta Steel Co Ltd,2025,production_mt,0.26,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Delta Steel Co Ltd,2025,emissions_mt_co2,0.07,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Deutsche Edelstahlwerke GmbH,2021,production_mt,0.529,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Deutsche Edelstahlwerke GmbH,2021,emissions_mt_co2,0.042,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Deutsche Edelstahlwerke GmbH,2022,production_mt,0.43,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Deutsche Edelstahlwerke GmbH,2022,emissions_mt_co2,0.034,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Deutsche Edelstahlwerke GmbH,2023,production_mt,0.449,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Deutsche Edelstahlwerke GmbH,2023,emissions_mt_co2,0.036,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Deutsche Edelstahlwerke GmbH,2024,production_mt,0.453,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Deutsche Edelstahlwerke GmbH,2024,emissions_mt_co2,0.036,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Deutsche Edelstahlwerke GmbH,2025,production_mt,0.281,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Deutsche Edelstahlwerke GmbH,2025,emissions_mt_co2,0.023,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Devki Steel Mills Ltd,2021,production_mt,0.45,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Devki Steel Mills Ltd,2021,emissions_mt_co2,0.45,Mt CO2e,climate_trace,"1 facilities, intensity=1.00",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Devki Steel Mills Ltd,2022,production_mt,0.673,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Devki Steel Mills Ltd,2022,emissions_mt_co2,0.673,Mt CO2e,climate_trace,"1 facilities, intensity=1.00",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Devki Steel Mills Ltd,2023,production_mt,0.45,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Devki Steel Mills Ltd,2023,emissions_mt_co2,0.45,Mt CO2e,climate_trace,"1 facilities, intensity=1.00",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Devki Steel Mills Ltd,2024,production_mt,0.45,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Devki Steel Mills Ltd,2024,emissions_mt_co2,0.45,Mt CO2e,climate_trace,"1 facilities, intensity=1.00",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Devki Steel Mills Ltd,2025,production_mt,0.595,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Devki Steel Mills Ltd,2025,emissions_mt_co2,0.595,Mt CO2e,climate_trace,"1 facilities, intensity=1.00",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Dexin Steel Pte Ltd,2021,production_mt,1.222,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Dexin Steel Pte Ltd,2021,emissions_mt_co2,2.322,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Dexin Steel Pte Ltd,2022,production_mt,2.736,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Dexin Steel Pte Ltd,2022,emissions_mt_co2,5.199,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Dexin Steel Pte Ltd,2023,production_mt,2.625,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Dexin Steel Pte Ltd,2023,emissions_mt_co2,4.988,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Dexin Steel Pte Ltd,2024,production_mt,5.227,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Dexin Steel Pte Ltd,2024,emissions_mt_co2,9.932,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Dexin Steel Pte Ltd,2025,production_mt,5.093,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Dexin Steel Pte Ltd,2025,emissions_mt_co2,9.677,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Diler Demir Celik Endustri ve Ticaret AŞ,2021,production_mt,1.038,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Diler Demir Celik Endustri ve Ticaret AŞ,2021,emissions_mt_co2,0.093,Mt CO2e,climate_trace,"1 facilities, intensity=0.09",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Diler Demir Celik Endustri ve Ticaret AŞ,2022,production_mt,0.867,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Diler Demir Celik Endustri ve Ticaret AŞ,2022,emissions_mt_co2,0.077,Mt CO2e,climate_trace,"1 facilities, intensity=0.09",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Diler Demir Celik Endustri ve Ticaret AŞ,2023,production_mt,0.772,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Diler Demir Celik Endustri ve Ticaret AŞ,2023,emissions_mt_co2,0.069,Mt CO2e,climate_trace,"1 facilities, intensity=0.09",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Diler Demir Celik Endustri ve Ticaret AŞ,2024,production_mt,0.828,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Diler Demir Celik Endustri ve Ticaret AŞ,2024,emissions_mt_co2,0.074,Mt CO2e,climate_trace,"1 facilities, intensity=0.09",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Diler Demir Celik Endustri ve Ticaret AŞ,2025,production_mt,0.709,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Diler Demir Celik Endustri ve Ticaret AŞ,2025,emissions_mt_co2,0.063,Mt CO2e,climate_trace,"1 facilities, intensity=0.09",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Dnipro Metallurgical Plant PJSC,2021,production_mt,0.777,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BOF
Dnipro Metallurgical Plant PJSC,2021,emissions_mt_co2,1.477,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BOF
Dnipro Metallurgical Plant PJSC,2022,production_mt,0.247,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BOF
Dnipro Metallurgical Plant PJSC,2022,emissions_mt_co2,0.434,Mt CO2e,climate_trace,"1 facilities, intensity=1.76",satellite_model,0.55,0.8,0.7,True,,Facility types: BOF
Dnipro Metallurgical Plant PJSC,2023,production_mt,0.288,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BOF
Dnipro Metallurgical Plant PJSC,2023,emissions_mt_co2,0.418,Mt CO2e,climate_trace,"1 facilities, intensity=1.45",satellite_model,0.6,0.8,0.72,True,,Facility types: BOF
Dnipro Metallurgical Plant PJSC,2024,production_mt,0.351,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BOF
Dnipro Metallurgical Plant PJSC,2024,emissions_mt_co2,0.508,Mt CO2e,climate_trace,"1 facilities, intensity=1.45",satellite_model,0.6,0.8,0.72,True,,Facility types: BOF
Dnipro Metallurgical Plant PJSC,2025,production_mt,0.28,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BOF
Dnipro Metallurgical Plant PJSC,2025,emissions_mt_co2,0.406,Mt CO2e,climate_trace,"1 facilities, intensity=1.45",satellite_model,0.6,0.8,0.72,True,,Facility types: BOF
Donalam SRL,2021,production_mt,0.107,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Donalam SRL,2021,emissions_mt_co2,0.029,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Donalam SRL,2022,production_mt,0.076,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Donalam SRL,2022,emissions_mt_co2,0.021,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Donalam SRL,2023,production_mt,0.098,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Donalam SRL,2023,emissions_mt_co2,0.027,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Donalam SRL,2024,production_mt,0.098,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Donalam SRL,2024,emissions_mt_co2,0.027,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Donalam SRL,2025,production_mt,0.135,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Donalam SRL,2025,emissions_mt_co2,0.036,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2021,production_mt,2.065,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,"Facility types: BF/BOF, EAF"
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2021,emissions_mt_co2,2.118,Mt CO2e,climate_trace,"1 facilities, intensity=1.03",satellite_model,0.55,0.8,0.7,True,,"Facility types: BF/BOF, EAF"
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2022,production_mt,1.591,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,"Facility types: BF/BOF, EAF"
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2022,emissions_mt_co2,1.632,Mt CO2e,climate_trace,"1 facilities, intensity=1.03",satellite_model,0.55,0.8,0.7,True,,"Facility types: BF/BOF, EAF"
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2023,production_mt,1.714,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2023,emissions_mt_co2,1.758,Mt CO2e,climate_trace,"1 facilities, intensity=1.03",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2024,production_mt,1.916,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2024,emissions_mt_co2,1.966,Mt CO2e,climate_trace,"1 facilities, intensity=1.03",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2025,production_mt,1.783,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2025,emissions_mt_co2,1.829,Mt CO2e,climate_trace,"1 facilities, intensity=1.03",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Dongkuk Steel Mill Co Ltd,2021,production_mt,2.96,Mt,climate_trace,"2 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Dongkuk Steel Mill Co Ltd,2021,emissions_mt_co2,0.237,Mt CO2e,climate_trace,"2 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Dongkuk Steel Mill Co Ltd,2022,production_mt,2.739,Mt,climate_trace,"2 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Dongkuk Steel Mill Co Ltd,2022,emissions_mt_co2,0.219,Mt CO2e,climate_trace,"2 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Dongkuk Steel Mill Co Ltd,2023,production_mt,2.808,Mt,climate_trace,"2 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Dongkuk Steel Mill Co Ltd,2023,emissions_mt_co2,0.225,Mt CO2e,climate_trace,"2 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Dongkuk Steel Mill Co Ltd,2024,production_mt,2.826,Mt,climate_trace,"2 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Dongkuk Steel Mill Co Ltd,2024,emissions_mt_co2,0.226,Mt CO2e,climate_trace,"2 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Dongkuk Steel Mill Co Ltd,2025,production_mt,1.959,Mt,climate_trace,"2 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Dongkuk Steel Mill Co Ltd,2025,emissions_mt_co2,0.157,Mt CO2e,climate_trace,"2 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Dragon Steel Corp,2021,production_mt,5.316,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,"Facility types: BF/BOF, EAF"
Dragon Steel Corp,2021,emissions_mt_co2,8.561,Mt CO2e,climate_trace,"1 facilities, intensity=1.61",satellite_model,0.55,0.8,0.7,True,,"Facility types: BF/BOF, EAF"
Dragon Steel Corp,2022,production_mt,4.878,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,"Facility types: BF/BOF, EAF"
Dragon Steel Corp,2022,emissions_mt_co2,7.855,Mt CO2e,climate_trace,"1 facilities, intensity=1.61",satellite_model,0.55,0.8,0.7,True,,"Facility types: BF/BOF, EAF"
Dragon Steel Corp,2023,production_mt,4.958,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Dragon Steel Corp,2023,emissions_mt_co2,7.986,Mt CO2e,climate_trace,"1 facilities, intensity=1.61",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Dragon Steel Corp,2024,production_mt,4.93,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Dragon Steel Corp,2024,emissions_mt_co2,7.939,Mt CO2e,climate_trace,"1 facilities, intensity=1.61",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Dragon Steel Corp,2025,production_mt,4.035,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Dragon Steel Corp,2025,emissions_mt_co2,6.498,Mt CO2e,climate_trace,"1 facilities, intensity=1.61",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Duferco Travi e Profilati SpA,2021,production_mt,0.753,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Duferco Travi e Profilati SpA,2021,emissions_mt_co2,0.088,Mt CO2e,climate_trace,"1 facilities, intensity=0.12",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Duferco Travi e Profilati SpA,2022,production_mt,0.644,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Duferco Travi e Profilati SpA,2022,emissions_mt_co2,0.075,Mt CO2e,climate_trace,"1 facilities, intensity=0.12",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Duferco Travi e Profilati SpA,2023,production_mt,0.631,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Duferco Travi e Profilati SpA,2023,emissions_mt_co2,0.074,Mt CO2e,climate_trace,"1 facilities, intensity=0.12",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Duferco Travi e Profilati SpA,2024,production_mt,0.595,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Duferco Travi e Profilati SpA,2024,emissions_mt_co2,0.07,Mt CO2e,climate_trace,"1 facilities, intensity=0.12",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Duferco Travi e Profilati SpA,2025,production_mt,0.486,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Duferco Travi e Profilati SpA,2025,emissions_mt_co2,0.057,Mt CO2e,climate_trace,"1 facilities, intensity=0.12",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
E-Top Metal Co Ltd,2021,production_mt,0.476,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
E-Top Metal Co Ltd,2021,emissions_mt_co2,0.038,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
E-Top Metal Co Ltd,2022,production_mt,0.54,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
E-Top Metal Co Ltd,2022,emissions_mt_co2,0.043,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
E-Top Metal Co Ltd,2023,production_mt,0.554,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
E-Top Metal Co Ltd,2023,emissions_mt_co2,0.044,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
E-Top Metal Co Ltd,2024,production_mt,0.543,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
E-Top Metal Co Ltd,2024,emissions_mt_co2,0.043,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
E-Top Metal Co Ltd,2025,production_mt,0.294,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
E-Top Metal Co Ltd,2025,emissions_mt_co2,0.024,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
ESF Elbe-Stahlwerke Feralpi GmbH,2021,production_mt,1.234,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
ESF Elbe-Stahlwerke Feralpi GmbH,2021,emissions_mt_co2,0.099,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
ESF Elbe-Stahlwerke Feralpi GmbH,2022,production_mt,1.004,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
ESF Elbe-Stahlwerke Feralpi GmbH,2022,emissions_mt_co2,0.08,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
ESF Elbe-Stahlwerke Feralpi GmbH,2023,production_mt,1.049,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
ESF Elbe-Stahlwerke Feralpi GmbH,2023,emissions_mt_co2,0.084,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
ESF Elbe-Stahlwerke Feralpi GmbH,2024,production_mt,1.057,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
ESF Elbe-Stahlwerke Feralpi GmbH,2024,emissions_mt_co2,0.085,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
ESF Elbe-Stahlwerke Feralpi GmbH,2025,production_mt,0.657,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
ESF Elbe-Stahlwerke Feralpi GmbH,2025,emissions_mt_co2,0.053,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
ESL Steel Ltd,2021,production_mt,1.089,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
ESL Steel Ltd,2021,emissions_mt_co2,2.069,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
ESL Steel Ltd,2022,production_mt,1.254,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
ESL Steel Ltd,2022,emissions_mt_co2,2.382,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
